#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#        <prior id="ucldStdevPrior.c:cpacific" name="distribution">
#            <parameter id="ucldStdev.c:cpacific" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.07" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.08" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="MeanRatePrior.c:cpacific" name="distribution">
#            <parameter id="ucldMean.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="treeLikelihood.cpacific" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:cpacific">
#            <data ascertained="true" data="@cpacific" excludeto="1" filter="::" id="bin.cpacific" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cpacific" shape="@gamma_shape_s" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="proportionInvariant.s:cpacific" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:cpacific" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:cpacific" lower="0.0" name="rates">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:cpacific" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:cpacific" lower="0.0" name="frequencies" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cpacific" id="RelaxedClock.c:cpacific" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cpacific">
#                <LogNormal S="@ucldStdev.c:cpacific" id="LogNormalDistributionModel.c:cpacific" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.09" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="38" id="rateCategories.c:cpacific" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	logP(mrca(NewZealand))	mrcatime(NewZealand)	logP(mrca(EastPolynesian))	mrcatime(EastPolynesian)	ucldMean.c:cpacific	ucldStdev.c:cpacific	rate.c:cpacific.mean	rate.c:cpacific.variance	rate.c:cpacific.coefficientOfVariation	
470000	-8577.128665024318	-8412.527729025001	-164.60093599931741	-8412.527729025001	1571.351025233178	0.9615548004800772	-150.90910517037102	0.001395865203774942	0.9425824406285161	0.05741755937148382	-4.55700452066753	739.9503817261768	-5.530182780900941	1011.0218525740249	5.738077655233205E-5	1.014860948169928	5.968614743062107E-5	6.1763474096172444E-9	1.0906833152927282	
480000	-8581.804044879995	-8416.775944781462	-165.02810009853283	-8416.775944781462	1647.2204778804721	1.0936472271228341	-150.39197211654147	8.072971750381376E-4	0.9442266311322532	0.0557733688677467	-4.944556455068247	773.7836974186856	-6.478340400193497	1138.147144813111	5.9988442624962035E-5	0.846772296166076	5.636620043951104E-5	4.733148393163959E-9	1.0357583563526902	
490000	-8577.302576575197	-8413.023565610785	-164.27901096441246	-8413.023565610785	1564.0980441491854	0.8853603554640507	-149.92100962773955	0.0011207300596454215	0.9445427361273456	0.0554572638726543	-4.578143223255819	744.8399470189103	-6.771133454689119	1157.925598653059	6.302774223193723E-5	0.8479679398089205	5.498010917275346E-5	5.487890958265031E-9	1.058017343900512	
500000	-8575.432413091215	-8415.872559271642	-159.55985381957342	-8415.872559271642	1190.7398691119015	0.9062684893241348	-144.96665850169558	0.0010305455413797873	0.9454356145173327	0.05456438548266723	-5.702374539256768	714.2600190469894	-5.833121740655622	921.3853675881063	8.025088653147638E-5	0.8568535811590654	7.173421767697971E-5	7.129900660271669E-9	1.0747610871517064	
510000	-8572.95271745346	-8413.413693089224	-159.53902436423633	-8413.413693089224	1327.9367386516888	0.9900646873465662	-146.24479006519888	0.0012122565473628938	0.9454356145173327	0.05456438548266723	-4.5660764605810735	742.690146184443	-5.528016964790343	991.158907762523	6.667931316874327E-5	0.8754709655289113	5.992972542452747E-5	5.771835882774587E-9	1.0466992903853587	
520000	-8586.426767423718	-8420.826512486896	-165.6002549368228	-8420.826512486896	1501.7073783410708	0.8452247529332276	-151.23528084752206	8.956095303395798E-4	0.9476079955935578	0.05239200440644214	-4.580208129194009	745.1519286301274	-6.457903957825831	1136.659814037124	4.799974490918394E-5	0.9625140934948488	4.643426831099312E-5	3.5449705623095144E-9	1.1508030915662353	
530000	-8579.499405991635	-8415.015690997307	-164.48371499432818	-8415.015690997307	1574.9905665888843	0.8415365690167508	-151.03493730953193	0.001139129084479509	0.9476079955935578	0.05239200440644214	-4.8882601480012156	770.1776276315804	-5.546953214066829	1021.3749829820123	6.143210196627322E-5	0.8633845727991248	5.3411233849430326E-5	3.4820525627171355E-9	1.0557182904205176	
540000	-8596.97435659332	-8431.447562421223	-165.52679417209686	-8431.447562421223	2013.2673819032238	0.7816658621611637	-152.40079318947048	7.541416732035803E-4	0.9527562868155395	0.04724371318446044	-4.684524921635536	726.9561451252673	-5.5301284165088465	1010.97241752403	4.940419942656313E-5	0.8499666406590526	4.196396197588711E-5	1.111011019416034E-9	0.788336118544939	
550000	-8582.884489665852	-8416.987802543894	-165.89668712195748	-8416.987802543894	1665.2298708108115	0.7816658621611637	-151.73966652330932	7.608160875589056E-4	0.9527562868155395	0.04724371318446044	-4.662200954417405	727.8176616830992	-6.547450537342946	1143.062351312299	4.950834237862347E-5	0.8613782935331243	4.651631983572249E-5	2.8372095735711016E-9	1.1089337354529452	
560000	-8579.175187017168	-8415.035002909437	-164.14018410773096	-8415.035002909437	1441.8633285987517	0.8702408384166261	-149.9674576510708	0.0010073879032872469	0.9527562868155395	0.04724371318446044	-4.665326569222471	727.6899524179597	-6.279991996410503	1122.9539163441116	5.800755301238683E-5	0.922453606631421	5.242938863581309E-5	6.964311550724697E-9	1.2840232335918402	
570000	-8582.817394443233	-8416.192092814568	-166.6253016286643	-8416.192092814568	1694.1460005516146	0.8702408384166261	-151.64664204956733	0.0011978256260199724	0.9431060518213814	0.05689394817861856	-5.261500421158347	793.153566091882	-6.44007204563376	1135.3486849910996	6.313937597530051E-5	0.938410585466809	5.553456347222156E-5	7.495459551520587E-9	1.3348179113027	
580000	-8591.469162893514	-8427.566214060455	-163.90294883306046	-8427.566214060455	1677.6640712941514	0.8702408384166261	-149.88320168123377	8.41756011210343E-4	0.9384407661520159	0.0615592338479841	-5.171204112680949	787.7205860571472	-5.55363468734628	975.6993958291091	8.117347837403101E-5	0.9441452940701934	6.265833702974794E-5	1.1672606094732643E-8	1.4577483715316704	
590000	-8587.794659249159	-8425.284240610832	-162.51041863832646	-8425.284240610832	1298.3932458158617	0.8593073515144393	-149.2960729398957	7.876702964981877E-4	0.9411266945113982	0.05887330548860177	-4.560297923648118	735.8903141632225	-5.867197550245108	1082.8358414036272	6.159626432284846E-5	0.786430300346723	5.572908872070929E-5	4.173767201886258E-9	1.0455773439582374	
600000	-8576.459204879968	-8415.932390557413	-160.52681432255403	-8415.932390557413	1135.9954499838518	0.8593073515144393	-146.9563454558949	0.0016207181994252581	0.9411266945113982	0.05887330548860177	-4.723233006981646	725.6845238092478	-5.5638979200210805	1028.2096440347327	9.616094773025217E-5	0.9439402428489524	7.288367464796358E-5	9.941735266380454E-9	1.1598732382740624	
610000	-8583.225319361158	-8414.73823145937	-168.48708790178662	-8414.73823145937	1386.3549881601575	0.7789188607876968	-152.69867524218336	5.421551222200818E-4	0.9411266945113982	0.05887330548860177	-4.605122179695638	730.7905974874114	-7.821918252292676	1214.3739505210422	6.70875181146108E-5	0.9951524354270905	5.5338856102258E-5	8.204154074836775E-9	1.25923700829847	
620000	-8578.547935094259	-8417.70296774593	-160.84496734832857	-8417.70296774593	1172.6545028072665	0.9253237845043181	-146.36082867088618	9.624374543493314E-4	0.9409646888029871	0.0590353111970128	-5.0187261262435845	778.421271005738	-5.524128137115098	1000.6231841194025	1.1641645569266137E-4	1.1372420630915345	7.364775435429326E-5	2.0400324937925305E-8	1.5296368009289145	
630000	-8589.607446278034	-8423.320788860245	-166.2866574177897	-8423.320788860245	1326.8234539024693	0.9022634063906756	-148.9530535887461	0.0011457454947223036	0.9408592911200165	0.05914070887998335	-6.0967798099876465	844.378108459864	-7.327055011249001	1189.891879344865	9.143200513719627E-5	1.134445925500311	7.048768841923865E-5	1.3108986304759667E-8	1.3086804881152732	
640000	-8577.879070220528	-8417.781495628054	-160.0975745924727	-8417.781495628054	1386.672812403945	0.8940051714704986	-146.08281982257125	0.0011946432771147452	0.9408592911200165	0.05914070887998335	-4.579209359862997	745.0024365205479	-5.850815899680247	1080.834049816582	1.0100212014126706E-4	1.030383955886213	7.184631576235324E-5	6.763440981356751E-9	1.0718528633342217	
650000	-8590.814856077312	-8426.838153711302	-163.97670236600993	-8426.838153711302	1668.0568535322132	1.0802204544048046	-149.93718608695562	7.984571593820154E-4	0.9412925902229611	0.05870740977703882	-5.07007595445387	719.3070760015695	-5.537995034426925	983.3348775977128	6.427954284341941E-5	0.9205478933731659	6.170274558935919E-5	5.7312830863819116E-9	1.0630271639379667	
660000	-8588.960205591266	-8425.396342412561	-163.56386317870462	-8425.396342412561	1710.1182897965923	0.7289307386867427	-150.3237778808437	7.692347417382945E-4	0.9505332037669244	0.04946679623307553	-4.631208619343668	729.2474700596065	-5.643237810547048	951.1883023539881	5.023409988205327E-5	0.8839474945562065	4.8178116043545004E-5	3.5126640779614722E-9	1.0496308660337432	
670000	-8598.845245652185	-8432.641278738758	-166.20396691342722	-8432.641278738758	2305.0088797392295	0.7289307386867427	-153.61557593483195	6.427681475050587E-4	0.9505332037669244	0.04946679623307553	-4.747400614391689	724.9959861499764	-5.865542373943139	1082.6357858013555	2.9655140438764266E-5	0.5799091780166171	3.772688374389975E-5	4.645890356590231E-10	0.616299468641456	
680000	-8591.716833409611	-8420.947001337447	-170.76983207216438	-8420.947001337447	2550.1758121081243	0.6776778165791267	-157.23658371179343	0.0011905576847476519	0.9483541710677743	0.051645828932225656	-4.8559150239983815	768.0591883182221	-6.88442167736918	1164.9431998098992	2.9183773030819117E-5	0.5417424651987152	3.5972986780711566E-5	4.678040829105903E-10	0.6583497583669664	
690000	-8590.014170338809	-8425.049282086013	-164.96488825279593	-8425.049282086013	2256.0019393913053	0.8054486867808164	-152.7374291753554	0.0014243486781673604	0.9483541710677743	0.051645828932225656	-4.580780407618667	732.7977290553415	-5.546165405195712	1021.0031835696152	4.113525406520018E-5	0.5941760740910557	4.249197661834883E-5	8.841709751457601E-10	0.6997082172060598	
700000	-8597.548975403653	-8432.952251110344	-164.59672429330868	-8432.952251110344	2784.55069315551	0.777471701338274	-151.20947093488564	9.749261986236626E-4	0.9483541710677743	0.051645828932225656	-4.590270586895071	746.5405285605507	-6.038062433958115	1101.3857696883888	5.246596025765642E-5	0.8032878074607382	4.855128180734862E-5	2.387860582082848E-9	0.8589765700061357	
710000	-8585.38559682702	-8418.400590001467	-166.98500682555255	-8418.400590001467	1547.6808806978913	0.8303277966994598	-152.11629800192634	5.68499981630211E-4	0.9473579582866121	0.052642041713387856	-4.571667171367029	733.8570800178119	-7.378988003634488	1192.607335501103	7.19889321942605E-5	0.8367080097032538	5.944465956268529E-5	3.494395686060491E-9	0.939591110175265	
720000	-8580.31358183921	-8416.18584625401	-164.1277355851991	-8416.18584625401	1764.6783571938886	0.8303277966994598	-150.19407111905326	7.38540020466928E-4	0.9473579582866121	0.052642041713387856	-4.714942589974299	725.9375240684263	-5.986444586334609	1096.159853072043	7.254685338711046E-5	0.9368358125316137	5.5239688278845536E-5	2.6162822330426807E-9	0.9052096496910049	
730000	-8578.647594411243	-8418.002631181867	-160.64496322937566	-8418.002631181867	1575.2716033522543	0.7759290428810552	-146.73495860179827	0.0013227877825942099	0.9466867071285169	0.0533132928714831	-5.012632134394062	778.0439950753637	-6.090861564231967	1106.4662242252634	7.186467085609806E-5	0.8187084537502449	6.833101042184913E-5	5.272918615739947E-9	1.096779696947388	
740000	-8583.963712228273	-8422.903762307678	-161.0599499205946	-8422.903762307678	1578.9103428214394	0.8282448677020777	-146.04682136643967	0.0010891740217310168	0.9466867071285169	0.0533132928714831	-4.608523819412228	748.7044077115412	-7.050854606607388	1174.7424325923514	8.170207054609163E-5	0.9766955889149569	7.05292243699214E-5	1.1734490085568615E-8	1.3946626324072249	
750000	-8573.403596178261	-8416.377347106341	-157.02624907192003	-8416.377347106341	1311.057777567597	0.8799244574584432	-143.45066316617624	0.0015895028086848034	0.951945648817983	0.04805435118201691	-4.6470812916749304	752.520868085265	-5.5585543717440205	1026.2471531984925	7.301341990672774E-5	0.9652234417117351	7.051015952084573E-5	8.312614400955805E-9	1.2193382555379666	
760000	-8582.695956635036	-8418.464108868659	-164.23184776637711	-8418.464108868659	1337.6070719081554	0.8799244574584432	-148.1519993093423	9.276838619541594E-4	0.951945648817983	0.04805435118201691	-4.619153617118236	749.8335356724588	-8.308630138161892	1235.988195423802	5.485369475713349E-5	0.8952458876063033	5.747813408427111E-5	4.512374815388233E-9	1.0721387272163716	
770000	-8588.051095569364	-8428.41105664453	-159.64003892483402	-8428.41105664453	1137.4559993373118	0.8909719113086138	-146.02570998460618	0.001541925636116391	0.9429041833955508	0.057095816604449116	-4.645831905903473	728.5317984485159	-5.705384831141539	1060.2123096964026	7.172024715892512E-5	0.9272584277339008	7.342782201079084E-5	9.43588740246406E-9	1.1085745000950467	
780000	-8573.119748806172	-8413.67740457779	-159.44234422838264	-8413.67740457779	1220.7382501825011	0.8909719113086138	-146.14485695054472	0.001587003726208858	0.9429041833955508	0.057095816604449116	-4.579441481926757	732.9374117381484	-5.555437967852915	1025.0316793923823	7.682706501547445E-5	0.8950849048556114	6.762599923188403E-5	1.0463065309827639E-8	1.13193437791615	
790000	-8578.341890631495	-8418.895676668117	-159.44621396337806	-8418.895676668117	1279.7309668457385	0.881111430790163	-145.7820594888275	0.0013482242458191427	0.9406351305557794	0.059364869444220515	-4.611045088068731	730.4014632364047	-5.970574500356651	905.5049439215059	8.45310552540015E-5	0.8727198772012327	7.773119330401539E-5	1.1013372200078194E-8	1.180142687255205	
800000	-8589.221464101074	-8425.988032528454	-163.23343157261993	-8425.988032528454	1607.1702399967407	0.881111430790163	-150.13577259299433	0.0012532581485764124	0.9383396614470944	0.061660338552905605	-4.5573547898923525	736.8673304979181	-5.843159561559935	1079.8812671866403	5.874772522042376E-5	0.7517699294956746	5.5141548623728545E-5	3.4977803161631352E-9	0.9930340903795277	
810000	-8584.618102234283	-8422.694794384857	-161.9233078494252	-8422.694794384857	1522.1725291728399	0.9123499506025771	-148.97194202526035	8.542622264448146E-4	0.9412593224097546	0.05874067759024529	-4.5557631474660045	738.9547039944504	-5.555778311139966	1025.1672771460094	7.29365520362224E-5	0.7864089334061193	6.569545464894374E-5	4.7162090953739125E-9	0.9501318046427384	
820000	-8575.709055764204	-8409.559319042153	-166.14973672205008	-8409.559319042153	1905.6358135872015	0.8418452575962728	-151.90360010657247	7.922335540477004E-4	0.9412593224097546	0.05874067759024529	-5.1706500821782315	787.6871432440455	-6.059978069091587	1103.524813440916	7.130043190577323E-5	0.8639035044780378	5.760642178272206E-5	6.4332066796999564E-9	1.1280440743606925	
830000	-8582.400441193458	-8420.619140203593	-161.7813009898657	-8420.619140203593	1358.75670437605	0.9001404222589853	-148.25882499753715	0.0010336197807539343	0.9482608972570505	0.05173910274294948	-4.694432618384799	756.5284121672637	-5.52956388579267	989.5547459581821	7.900372597584067E-5	0.9356749903206104	5.5175368255529165E-5	3.451113724305811E-9	1.0123345319462869	
840000	-8582.7137191314	-8420.56556133396	-162.14815779743995	-8420.56556133396	1417.4645626769945	0.6964351682157772	-149.0229520571281	0.0012440914042193413	0.9482608972570505	0.05173910274294948	-4.566212113313413	742.7190766681452	-5.6178497466162565	1043.2991980118552	6.914646944556023E-5	0.8864966017453416	5.509623687495384E-5	2.605611133510397E-9	0.9329883565036641	
850000	-8594.618767957525	-8425.162915236813	-169.4558527207114	-8425.162915236813	1995.0205531917732	0.8876110507435377	-150.72823415183976	0.0010658648826114448	0.9454764396920604	0.05452356030793962	-5.660516725562855	714.4915638165261	-9.341843756129062	1276.3235435838321	8.773949937970302E-5	1.0784733943277374	5.080035934046777E-5	1.5159616104867595E-9	0.7386547457241899	
860000	-8580.794538204429	-8417.673977167588	-163.12056103684122	-8417.673977167588	1436.4349954018219	0.9540920233533033	-149.61409132007805	7.907727940767289E-4	0.9463453407560602	0.05365465924393976	-4.571846476429213	743.8051155675533	-5.544926690153029	1020.4048871402246	7.378018429621905E-5	0.947667436618028	5.657642303067257E-5	9.832075668392771E-9	1.2602827363327966	
870000	-8594.535490041679	-8425.86984121176	-168.66564882991972	-8425.86984121176	2535.2042336934705	0.7335272682968642	-153.33681398792106	6.797589608327786E-4	0.9463453407560602	0.05365465924393976	-4.99235707148766	776.7843905280142	-6.863592855226894	1163.6755409970672	7.850721081949756E-5	1.0462673246699774	4.502099565792383E-5	5.6010334996420276E-9	1.347571440163656	
880000	-8592.676451127825	-8421.876503682883	-170.79994744494334	-8421.876503682883	3875.775224858255	0.8291331169650932	-156.14815899225593	8.779948247729448E-4	0.945135905242647	0.05486409475735296	-4.589359366837174	746.4221352580234	-7.048562471961753	1174.6112111388607	6.606093199838285E-5	0.8674175081236826	4.4499961638489984E-5	3.240986358070719E-9	1.0900103519367388	
890000	-8585.037471297997	-8416.812929586296	-168.22454171170045	-8416.812929586296	3698.714051445927	0.9267728040217931	-154.90866796502507	6.705947298216175E-4	0.945135905242647	0.05486409475735296	-5.328736492196297	716.7434684329719	-5.673280289863462	1054.6207965285564	5.1344468782645E-5	0.6214322982499434	4.195581759479652E-5	1.4517944024524408E-9	0.76894920386994	
900000	-8581.661300679483	-8415.479044673717	-166.1822560057666	-8415.479044673717	2054.615323985781	0.8383572716765523	-151.95601279953885	8.136610972926784E-4	0.9441411220534058	0.055858877946594145	-5.603925583892591	714.8203306843922	-5.903694493094827	1087.1304509229767	5.19078121310771E-5	0.7716998209019597	4.693153333832478E-5	2.4774353714176092E-9	0.9161104950834345	
910000	-8584.96829672496	-8419.864651031054	-165.10364569390603	-8419.864651031054	2885.1662951637186	0.8867754080381328	-152.0080511697843	0.0010693526281359104	0.9453275279501371	0.054672472049862926	-4.612770032093901	730.2931123107646	-5.700694398624718	1059.4282221561361	6.972129804373324E-5	0.7763955867009196	4.7716143303774976E-5	4.428883218559067E-9	1.0762013211842654	
920000	-8581.4707521374	-8415.842244044308	-165.6285080930929	-8415.842244044308	2290.1650011067777	0.8867754080381328	-152.61837986340166	0.0013255676377251517	0.9441590216319333	0.05584097836806673	-4.656595247440505	753.3702596004159	-5.551195821589295	1023.275352799273	6.651418031356086E-5	0.7826924055355203	4.907213168708669E-5	5.309607216357976E-9	1.031795157225937	
930000	-8584.917523049588	-8418.891453511347	-166.02606953824056	-8418.891453511347	2351.8194389253385	0.8867754080381328	-152.2151768264574	8.309978322107482E-4	0.9443752002686938	0.055624799731306296	-4.654505678797518	753.1860089554553	-6.179793540152046	1114.5150488764932	7.259874916215211E-5	0.8373683281103814	5.8350723399540515E-5	4.164104790121047E-9	1.0169781671725628	
940000	-8588.267180478628	-8413.711452501071	-174.5557279775574	-8413.711452501071	4825.136651253348	0.8266570226895678	-159.24710808146372	9.197792404945263E-4	0.9443752002686938	0.055624799731306296	-5.020221403647253	778.5137548697732	-7.794123898421091	1213.073469921918	4.9698213546733394E-5	0.7061077450427095	3.661348489829598E-5	1.7831829857978207E-9	0.8935088660744581	
950000	-8595.487923252407	-8420.926379181074	-174.5615440713332	-8420.926379181074	4149.478830952749	0.9175834948656668	-160.35051675077622	3.9894344927203545E-4	0.9443752002686938	0.055624799731306296	-4.557004750703265	739.9505067558526	-7.364997592161977	1191.8795910444471	4.116824574504513E-5	0.616779706741917	3.633201700032985E-5	6.304014854889011E-10	0.6588138616642332	
960000	-8603.893014819123	-8431.169208706382	-172.72380611274008	-8431.169208706382	4917.174514271339	0.9655458533920602	-158.56344291949395	5.562983311120076E-4	0.9443752002686938	0.055624799731306296	-5.385003552520134	800.5599699698323	-6.719428711135211	1154.6169455100214	3.44737666797244E-5	0.5345896768076506	3.4314764802696146E-5	3.7132929870770005E-10	0.5444097905896269	
970000	-8594.917781109578	-8425.10679706797	-169.81098404160778	-8425.10679706797	3413.4239654050743	0.779119827103083	-157.4151764542949	5.402467921369541E-4	0.939385740683739	0.06061425931626112	-4.559439074751154	736.1287772660488	-5.746918997526344	1066.7548168050187	4.6055068084395766E-5	0.5986784986115531	4.186836925726061E-5	4.6252969307665395E-10	0.5150611975485379	
980000	-8598.709537416844	-8424.955476415731	-173.7540610011137	-8424.955476415731	3547.788682142561	0.8241751032745359	-158.18378540874988	7.322118564221646E-4	0.9411436392676538	0.05885636073234634	-5.945309601694408	834.7823714669541	-6.924364220789853	1167.3472737511484	4.479706787358592E-5	0.7705058768737245	3.833877753405365E-5	1.0213847090917362E-9	0.7986790385894027	
990000	-8584.475817367416	-8414.75203846215	-169.72377890526627	-8414.75203846215	4250.258502195988	0.8241751032745359	-156.68528972954587	8.695603592589139E-4	0.9411436392676538	0.05885636073234634	-4.555831662631592	737.8779194613703	-5.643374379484719	1048.8396683633202	6.660856685716074E-5	0.8138463023919107	4.476243961152582E-5	1.4250514590589593E-9	0.7256935954540891	
1000000	-8581.831304149964	-8408.865053303449	-172.96625084651566	-8408.865053303449	5377.407075785579	0.8679225139316081	-158.99598831154944	5.638697212433408E-4	0.9445317409009364	0.055468259099063694	-4.670742693914926	727.474458272909	-6.603154717277643	1146.9044586174891	5.099877363140306E-5	0.7556126284987802	3.6790455977114734E-5	1.981527065146603E-9	0.9189716222276582	
1010000	-8598.812938130399	-8430.911067612511	-167.90187051788823	-8430.911067612511	3235.6966048471486	0.7303321897196754	-155.4191506139591	0.001053524858293067	0.9445317409009364	0.055468259099063694	-4.561798691574662	741.669512010492	-5.91881060770168	1088.8483976792959	4.399633948840301E-5	0.5873228573970933	4.614156401534375E-5	1.1563380834161865E-9	0.6889016662159997	
1020000	-8583.706905529925	-8418.435397384656	-165.2715081452702	-8418.435397384656	2237.6057949592005	0.7303321897196754	-152.36446331206807	0.0011637902797401775	0.9480937522986052	0.051906247701394875	-4.555608372845171	738.3852391605087	-6.233598961376078	1119.1209672713678	4.312644633216669E-5	0.6215576669458903	4.6123002289414506E-5	7.911869236564914E-10	0.6394763298719697	
1030000	-8590.787898926063	-8422.452475634816	-168.33542329124646	-8422.452475634816	2362.1157424368316	1.0502161573767883	-153.00638927192023	7.981958777873434E-4	0.9508790160867568	0.049120983913243155	-4.56964676742329	743.4043600976008	-8.478030315246055	1243.0605519640442	4.3278394776599683E-5	0.5754072120324094	4.075181676291341E-5	6.921942422222253E-10	0.6313922782971342	
1040000	-8583.059840948592	-8418.912477926682	-164.1473630219095	-8418.912477926682	2312.8430720378665	0.8520714012427375	-151.65460710043712	7.224378690211838E-4	0.9519338884984873	0.0480661115015128	-4.582397149334774	745.4711138442811	-5.543382493366841	1019.633529572686	5.7205688827022675E-5	0.6597315328006297	4.251213303239126E-5	1.5305729705951341E-9	0.7926801583241675	
1050000	-8586.814723701886	-8419.53056452867	-167.28415917321578	-8419.53056452867	2433.1342078900734	0.8359474167588814	-152.1627217633506	9.946751736231434E-4	0.9488023308801782	0.051197669119821876	-4.653603937556932	753.106110485217	-8.105005526623426	1227.1958101475757	5.466798403091997E-5	0.6633447054131197	4.467021209574409E-5	8.929188498704872E-10	0.6347337479251743	
1060000	-8590.720338955396	-8419.047400816356	-171.67293813904033	-8419.047400816356	4193.384207969095	0.9236316744743839	-156.83296135014615	8.09400129256798E-4	0.9449702562327498	0.055029743767250346	-5.351466746238405	716.5598002025239	-6.899341065183846	1165.8452499163652	5.698790804058148E-5	0.7054717340196626	3.880550041530484E-5	8.608191006769449E-10	0.654621322231785	
1070000	-8594.020865751883	-8426.404323031244	-167.6165427206404	-8426.404323031244	2386.412051503633	0.8474045751257866	-153.93260043552038	9.0542300380516E-4	0.9449702562327498	0.055029743767250346	-4.606713409497545	748.5041063216189	-6.633808171488856	1148.9764714507692	5.470178835519358E-5	0.68428336411715	4.256756832361849E-5	6.425954360400948E-10	0.5807934743769411	
