#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:cpacific" name="distribution">
#            <parameter id="clockRate.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="treeLikelihood.cpacific" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:cpacific">
#            <data ascertained="true" data="@cpacific" excludeto="1" filter="::" id="bin.cpacific" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cpacific" shape="@gamma_shape_s" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="proportionInvariant.s:cpacific" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:cpacific" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:cpacific" lower="0.0" name="rates">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:cpacific" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:cpacific" lower="0.0" name="frequencies" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:cpacific" id="StrictClock.c:cpacific" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	clockRate.c:cpacific	logP(mrca(NewZealand))	mrcatime(NewZealand)	logP(mrca(EastPolynesian))	mrcatime(EastPolynesian)	
27000000	-8693.349368568777	-8522.409662620606	-170.93970594817037	-8522.409662620606	3275.965326322841	0.9297400964792695	-156.12584614989208	7.533200858328789E-4	0.9424496076450724	0.05755039235492848	3.489869868607305E-5	-4.5557006198340435	738.8444170690857	-9.328419081964968	1275.837284019844	
27010000	-8695.456131581657	-8526.787926426703	-168.66820515495348	-8526.787926426703	3664.027761782336	0.8742854882908343	-155.5640593241798	7.271744759200781E-4	0.9372948019843356	0.06270519801566522	4.618965813005034E-5	-5.102104116247245	718.9309607231837	-7.127756226235629	1179.089223966316	
27020000	-8687.851179496556	-8515.586411161532	-172.26476833502366	-8515.586411161532	3861.677167472571	0.8719180390045224	-157.14514050137228	7.181056548337019E-4	0.9433078045686824	0.05669219543131837	3.568947953133092E-5	-4.74096962232968	725.1726212948323	-9.506740172317162	1282.2279735647903	
27030000	-8689.974481058662	-8523.953650225172	-166.0208308334903	-8523.953650225172	3329.7929338663766	0.8485361139097164	-154.55297565839427	6.889242414530517E-4	0.9419193777438954	0.05808062225610524	4.076459392977158E-5	-4.765419715404321	724.523667978214	-5.853899345781968	1081.2146078718852	
27040000	-8692.544783887823	-8524.793701332002	-167.75108255582086	-8524.793701332002	3268.492159757983	0.8269020101835208	-154.90453857431152	9.354721197545897E-4	0.94319365796566	0.05680634203434059	3.9906564150249615E-5	-4.579801254025655	745.0913366764877	-7.439840717300175	1195.7412576902177	
27050000	-8687.19190068011	-8516.493367565574	-170.69853311453724	-8516.493367565574	3635.129638638027	0.9363577740891068	-156.31103530981915	6.650755737360648E-4	0.9476160871062703	0.05238391289373036	3.441037052010094E-5	-4.755253072776934	761.1299891955146	-8.695886957852068	1251.864179218058	
27060000	-8693.998018046663	-8523.425301239267	-170.57271680739476	-8523.425301239267	4204.814146356056	0.9737084566147122	-157.59417816849444	8.257676737527792E-4	0.9448557862061506	0.05514421379385002	3.6700415169713174E-5	-4.786884453069074	723.9996704332166	-7.21794572921655	1184.056350611642	
27070000	-8689.03461773285	-8521.645331090935	-167.38928664191516	-8521.645331090935	3302.56102417623	0.9489466727720691	-154.6942880622202	6.206311237520005E-4	0.9443395040264746	0.05566049597352616	4.307055023853152E-5	-5.993689491991288	712.873486326208	-5.752362414931583	1067.565330716103	
27080000	-8698.722934991543	-8524.867066540686	-173.85586845085618	-8524.867066540686	4391.316699519271	0.7181735032975636	-158.4387965153199	6.666191318339019E-4	0.9315756191829769	0.06842438081702376	3.924865114351714E-5	-4.805594484301096	723.5727002156804	-9.893303947937639	1295.6076869347235	
27090000	-8691.079438980023	-8520.975587420127	-170.10385155989502	-8520.975587420127	3944.193974179297	0.898693345064955	-157.35596528021415	9.740947340141393E-4	0.9385902771261172	0.06140972287388352	4.4636621905683944E-5	-4.601466670081248	747.9080414701639	-7.247726264534695	1185.6673124350073	
27100000	-8687.836910960654	-8519.525223127772	-168.31168783288143	-8519.525223127772	3121.5238961520936	0.898693345064955	-155.84791397263365	0.0011023387384025455	0.9426335379283177	0.05736646207168297	4.1544211531386836E-5	-4.560307664656713	741.2405194413766	-7.004772850526134	1172.0851028609607	
27110000	-8686.49490531883	-8521.369972495433	-165.1249328233963	-8521.369972495433	3152.6555457541367	0.9475871467126109	-153.80585280368882	0.0010081464410504697	0.9430802332458873	0.056919766754113546	4.416810208636761E-5	-4.558008666144038	740.4259570256197	-5.813484206850841	1076.0756843752426	
27120000	-8691.819703884954	-8522.53913879884	-169.28056508611294	-8522.53913879884	3530.2570892260615	1.0062304421360344	-156.02080620896646	6.87498306536565E-4	0.9393299869138881	0.060670013086112765	3.966959750923512E-5	-4.609416327541662	730.5057498818566	-7.644112107468798	1205.9127673689047	
27130000	-8690.111867479272	-8523.772693757117	-166.33917372215546	-8523.772693757117	3392.4988780683275	0.9880572499687713	-154.70872013877351	0.001061266627873799	0.9405868438958944	0.059413156104106496	4.736770735423679E-5	-4.557194170887934	736.940513326731	-6.085202162525254	1105.9333227395884	
27140000	-8688.13034268807	-8519.694620498929	-168.43572218914127	-8519.694620498929	3353.137391835133	0.9880572499687713	-155.38271786074168	8.641175108914461E-4	0.9412716180725961	0.05872838192740485	4.2192380582504156E-5	-5.061370208121877	719.4129866983429	-7.003576870308974	1172.0155894746874	
27150000	-8685.782734993476	-8518.518753393866	-167.26398159960982	-8518.518753393866	3647.698503828025	0.8234366910743441	-155.3246345331383	0.001056950112155736	0.9481380296490336	0.051861970350967304	3.7929802172303635E-5	-4.716641812594251	725.8849007030702	-6.399268562802949	1132.2996480426298	
27160000	-8690.60305438785	-8519.71850870096	-170.88454568689016	-8519.71850870096	4161.226866349998	0.8642209548301232	-157.10315154255727	6.364883037311954E-4	0.9374986065066147	0.06250139349338633	4.0215104205625554E-5	-4.612749972469519	749.1623990203448	-8.304423217033245	1235.8098597531698	
27170000	-8694.317693401068	-8525.08454758247	-169.23314581859813	-8525.08454758247	4095.4480812218976	0.8563395139038418	-157.49192748097545	9.697223919944858E-4	0.9424780142840843	0.05752198571591674	4.0808293843765014E-5	-4.613630299474917	730.2398501362529	-6.271248524243935	1122.240730123079	
27180000	-8687.744742272776	-8518.71374185608	-169.03100041669637	-8518.71374185608	3897.9124371361763	0.8739477385439266	-156.4540477385453	8.451033683015508E-4	0.9409239164159822	0.059076083584018946	4.1667408519099136E-5	-4.557160077792456	740.032801415766	-7.145844861814693	1180.0964265398916	
27190000	-8690.84599229282	-8520.398897546576	-170.44709474624375	-8520.398897546576	4273.752101401962	0.7881836966382277	-157.58408431221994	7.667272685882951E-4	0.9507500436925268	0.04924995630747433	3.294813605981244E-5	-4.631218968204022	729.2469325408724	-7.443607769181573	1195.933613756742	
27200000	-8699.4658718244	-8525.129194314992	-174.3366775094093	-8525.129194314992	4095.120386282448	0.7881836966382277	-158.24230845184783	6.959395714502137E-4	0.9482158464845029	0.05178415351549834	3.0196131671980794E-5	-6.14984670448783	847.7845246817939	-9.156338656435423	1269.5266197332894	
27210000	-8696.226819518826	-8523.50494457974	-172.72187493908731	-8523.50494457974	4064.066243890041	0.8215773731750162	-158.1031382588995	7.59383302925259E-4	0.9388758695582446	0.06112413044175649	3.625178525306063E-5	-4.661640320656473	727.8408391343457	-9.135518986356331	1268.7530564352178	
27220000	-8696.2778454121	-8521.549145740184	-174.7286996719159	-8521.549145740184	4072.3606688233676	0.8215773731750162	-157.6227677819123	6.205772474867555E-4	0.9507690144783895	0.04923098552161169	3.221704304390863E-5	-4.7330524086182955	725.3964455181989	-11.551302108210287	1347.1942795904772	
27230000	-8695.107823395034	-8524.898210502472	-170.20961289256255	-8524.898210502472	3966.3772936011446	0.8215773731750162	-156.5311444563456	7.824699462419846E-4	0.9477026817724773	0.05229731822752381	3.664682151061092E-5	-5.482002660069946	806.3859267652857	-7.374888402971986	1192.394370176428	
27240000	-8691.615261841212	-8524.415393750609	-167.19986809060399	-8524.415393750609	3461.5507316258054	0.8892101937544267	-155.07007347419304	9.169874116928332E-4	0.9451107519488765	0.05488924805112462	3.787993287401146E-5	-4.744204649738519	760.325228782914	-6.496379772917994	1139.4468396002742	
27250000	-8698.406182730334	-8531.181890866686	-167.22429186364766	-8531.181890866686	3347.999780696254	0.9728692785584422	-155.05015770251902	5.890643003147226E-4	0.9487064410952888	0.05129355890471237	3.855699874334063E-5	-4.599200019083554	747.6426239849371	-6.602064863486646	1146.8302519437927	
27260000	-8695.167062268887	-8520.963137994408	-174.20392427448004	-8520.963137994408	4610.977478371917	0.8169129077537923	-157.99044345926333	6.217499665252534E-4	0.9478010428595008	0.05219895714050034	3.489365970808283E-5	-5.1090148303161875	783.9541952292897	-10.287553077146722	1308.6565845062748	
27270000	-8699.11858681677	-8524.770684298119	-174.34790251865084	-8524.770684298119	4740.070393436624	0.8730228568054809	-158.75133688497078	6.762192942676035E-4	0.9470095402727314	0.052990459727269776	3.191242759786056E-5	-4.97015272804435	775.3963971210766	-9.753390048830228	1290.8360819993786	
27280000	-8700.319320301698	-8524.022430535955	-176.29688976574215	-8524.022430535955	3750.6660531225352	0.8235457044608308	-159.4617620046439	0.0011134590385287637	0.9428616177416203	0.05713838225838089	3.4614845445265416E-5	-4.662482074784983	753.8829221350766	-11.349099981852456	1341.3207073313804	
27290000	-8691.290265602327	-8522.726273832217	-168.56399177010942	-8522.726273832217	3422.1529706954066	0.9362093499400773	-156.7221273634549	0.0012935804459603584	0.9428616177416203	0.05713838225838089	4.442975028579165E-5	-4.558676943527836	740.690562918756	-6.346978113186622	1128.286351105163	
27300000	-8690.444607436862	-8522.512328001889	-167.93227943497322	-8522.512328001889	4018.2172956339436	0.8462845036007745	-155.81583391848469	6.611466469143665E-4	0.9396550787910314	0.06034492120896972	4.571745222201166E-5	-4.906147494247842	771.3334099571058	-6.364013518639931	1129.607468877929	
27310000	-8694.96308545886	-8525.693453521784	-169.26963193707505	-8525.693453521784	4016.674592798185	0.9212769188176003	-156.46252552734956	6.987085707340573E-4	0.9435906845381191	0.05640931546188204	4.277755153827404E-5	-4.559403847264324	736.1391423266834	-7.326425643643571	1189.8587329806458	
27320000	-8697.085915577243	-8527.360029484125	-169.72588609311765	-8527.360029484125	3337.821322149453	0.8929711935432116	-157.1662654408224	0.0011181302471623368	0.9352200022238868	0.06477999777611455	4.0653823047521086E-5	-4.637891018753265	751.6722844571399	-7.028758439998773	1173.4733247969848	
27330000	-8693.795240936817	-8522.99813368	-170.79710725681727	-8522.99813368	3785.4602135074547	0.8216933883167512	-157.73203700307195	0.0010544526074824489	0.9360331761874836	0.06396682381251781	4.12138799948527E-5	-4.593929929431848	731.6140024194568	-7.649446935996702	1206.171686552928	
27340000	-8694.66524021188	-8527.352135915231	-167.31310429664967	-8527.352135915231	3620.9482127474707	0.9031054044200659	-155.38284681408894	7.404688037013263E-4	0.9481853434722541	0.05181465652774733	3.9660678396763166E-5	-4.573118335330192	733.6684702706217	-6.454033742810469	1136.3763193239724	
27350000	-8689.566896071727	-8524.092872026938	-165.47402404478828	-8524.092872026938	3520.2534360389664	0.8394034323424346	-154.0379104241455	8.890159990227425E-4	0.9457250512876582	0.05427494871234335	4.2333726533833606E-5	-4.816422774163188	723.3368877538876	-5.780287414137159	1071.5791443011713	
27360000	-8689.52172770765	-8519.112415218846	-170.40931248880477	-8519.112415218846	3597.0178847570614	0.9296763994447474	-156.08351885665604	7.61925067066837E-4	0.9457250512876582	0.05427494871234335	3.433024731743934E-5	-4.75373252223592	761.0199068730026	-8.642384710468054	1249.7308948158113	
27370000	-8689.809224478304	-8520.32837845352	-169.48084602478437	-8520.32837845352	3896.713220002206	0.7504797247832887	-157.14010632402307	5.054313600121623E-4	0.9463722319678735	0.05362776803212806	3.823279445737866E-5	-4.8510926727393215	722.6306847963724	-6.739167303238703	1155.888330804197	
27380000	-8695.559655030203	-8526.927355660404	-168.63229936979977	-8526.927355660404	3412.5526438319507	0.9662350564774189	-155.337178554001	6.945020950394334E-4	0.9450180927179553	0.054981907282046195	3.786861542812854E-5	-6.22961802653908	711.9725194328947	-6.09926773278227	1107.2528800162966	
27390000	-8696.642697440775	-8528.652024742629	-167.9906726981455	-8528.652024742629	3387.7177257962053	0.867501638391778	-155.12669347685392	7.447884737071698E-4	0.9380119115806959	0.06198808841930571	4.5107123242978994E-5	-4.901221415157156	721.7198597485159	-7.09525616774264	1177.2651939073137	
27400000	-8697.763573203794	-8529.812885773123	-167.95068743067213	-8529.812885773123	3869.539691760463	0.8862082621310159	-156.50815190465187	9.918612631270075E-4	0.9396889778257299	0.06031102217427167	4.11658374282339E-5	-4.557395667258007	736.8492731944341	-5.99893159663121	1097.4497693623177	
27410000	-8697.165625756186	-8527.615840570568	-169.54978518561785	-8527.615840570568	3896.84507086039	0.7870796700193102	-156.83690734164034	8.286841266406103E-4	0.9441273313704605	0.05587266862954115	3.8947193070137174E-5	-4.563245092080835	742.0424390895645	-7.362553081877328	1191.7521505842667	
27420000	-8691.238986378354	-8521.217458470517	-170.02152790783592	-8521.217458470517	4051.068561735133	0.9116098065770295	-156.64789654720158	5.920610704904377E-4	0.9396235579433002	0.06037644205670139	4.1452931193523524E-5	-4.760731975583125	761.5249439280392	-7.701289578474192	1208.671074146918	
27430000	-8693.86629232641	-8521.375510150436	-172.49078217597352	-8521.375510150436	3706.768118277025	0.8166832914060813	-157.40431097809903	8.948312251116704E-4	0.9393631403899988	0.06063685961000286	3.8962330370545174E-5	-4.981882795070591	776.1308237472799	-9.287905111397812	1274.3645892678226	
27440000	-8693.385137892274	-8522.913140828026	-170.471997064248	-8522.913140828026	4517.168954822075	0.7705927341374791	-157.65888355867014	5.42501125953632E-4	0.9358330419339763	0.06416695806602536	4.322562285095463E-5	-4.579615549190125	745.0635421005449	-7.462905222250266	1196.916048256992	
27450000	-8688.73751562576	-8519.90422010125	-168.8332955245103	-8519.90422010125	3657.907625867324	0.9194316269536653	-157.21020634626717	0.0013281642028213458	0.9460307436881256	0.05396925631187613	4.215170591106219E-5	-4.776687136489727	762.6609090261816	-5.9269704147997295	1089.7620961884209	
27460000	-8684.505698142788	-8517.614798144787	-166.89089999800117	-8517.614798144787	3389.1103166384314	0.8051244722641995	-154.89217044318073	8.644273030768163E-4	0.947664949193531	0.05233505080647075	3.836633391165464E-5	-4.616871568149305	730.0435726903593	-6.576733514406965	1145.0947824847055	
27470000	-8691.638693847806	-8522.64822729866	-168.99046654914667	-8522.64822729866	4089.431972975875	0.8051244722641995	-156.7512606945632	6.364261320421687E-4	0.9432365192529456	0.05676348074705609	3.80539625073715E-5	-4.746878187432983	725.0101688788393	-6.687203194886301	1152.5184890886044	
27480000	-8689.298707459951	-8519.320007710132	-169.97869974981867	-8519.320007710132	3790.1849864338037	0.8678799000653723	-157.16363618194515	9.511102685547155E-4	0.9413734482519496	0.05862655174805209	3.9729546274807506E-5	-4.558096734668105	740.462654226253	-7.389086933140048	1193.130951115935	
27490000	-8693.511830212117	-8521.55179737187	-171.96003284024715	-8521.55179737187	3961.2408497309707	0.8302389893528783	-157.35615705615555	5.702797445955209E-4	0.9447638219883244	0.05523617801167736	3.590282908585659E-5	-5.527326819034226	715.2971433383051	-8.246309975704488	1233.3324348011533	
27500000	-8694.46469618123	-8523.103334948259	-171.361361232972	-8523.103334948259	4140.977679961667	0.7514179337065018	-157.01580096130326	8.228588690279691E-4	0.9459941425306815	0.054005857469320316	3.6775301697168644E-5	-4.841587673043588	722.8174038414377	-8.752554664918648	1254.1041497388771	
27510000	-8696.298585747696	-8523.128067444082	-173.170518303614	-8523.128067444082	4388.093511011865	0.8396124514616815	-158.93208619268117	7.995906776704464E-4	0.9370018327524541	0.06299816724754766	3.7140803478752E-5	-4.687833206622987	755.9983931770435	-8.710986452848136	1252.4629768364214	
27520000	-8694.143794541455	-8526.222276502735	-167.92151803872014	-8526.222276502735	3432.910764270137	0.8894221895745086	-154.9001671740046	7.982105129050439E-4	0.9385464155305521	0.0614535844694497	4.4592622803045724E-5	-5.716778971289858	820.6234062921196	-6.415149703851183	1133.494642938091	
27530000	-8694.14761083398	-8523.6834675674	-170.4641432665794	-8523.6834675674	3633.558140413585	0.927261989580878	-156.27523729292503	8.50316242855913E-4	0.9361731532420774	0.06382684675792438	4.2061981181069975E-5	-4.819321827778481	765.6089452696976	-8.442322156295047	1241.5869796616648	
27540000	-8697.989618659147	-8528.063074121348	-169.92654453779815	-8528.063074121348	3618.658840232256	1.016097385919937	-156.1195670645385	8.136162862438301E-4	0.9478780726175982	0.05212192738240352	3.55875535216919E-5	-5.13968928567696	785.8153358664501	-7.6511908016627395	1206.2562523886234	
27550000	-8696.256889027869	-8527.934193218138	-168.32269580973193	-8527.934193218138	3907.8180974228153	0.8649450709759459	-156.33223766638324	8.309146439996388E-4	0.9442013437566883	0.055798656243313455	3.7520009463712515E-5	-4.943657399554108	773.7267804719982	-6.181855672818649	1114.694982769595	
27560000	-8689.98691694579	-8523.515735637913	-166.47118130787706	-8523.515735637913	3493.6144768338313	0.7644474614317254	-155.37519581417288	5.688935440886527E-4	0.9444408690557272	0.05555913094427449	4.032682867115347E-5	-4.561592323631679	735.5717944942749	-5.7699457086407575	1070.1194679740217	
27570000	-8686.434540799864	-8517.993975955074	-168.44056484478935	-8517.993975955074	3934.4635365573104	0.9241469191042164	-155.50562275639427	7.72412346485176E-4	0.9360339131241772	0.06396608687582457	4.6819276871211484E-5	-4.5762723801925835	744.5468726279645	-7.434522789098285	1195.4693873682281	
27580000	-8691.149816634348	-8520.731294962136	-170.41852167221236	-8520.731294962136	4380.834486803519	0.8942583623586045	-157.21030184561258	6.992206601996952E-4	0.941558271355445	0.05844172864455678	3.863192720421531E-5	-4.910986220652415	771.6443494996095	-7.402975243588763	1193.8487309422478	
27590000	-8691.424887188236	-8524.315060064551	-167.10982712368363	-8524.315060064551	3687.00144340425	0.76973499495463	-155.6403790094471	9.142303283976223E-4	0.9415114418449072	0.058488558155094544	4.315375000003197E-5	-4.575793235367926	744.4700515663161	-6.123919883913978	1109.5272719208522	
27600000	-8688.739116986559	-8520.159946719989	-168.5791702665698	-8520.159946719989	4047.7249671927348	0.9068604977378728	-156.79190892944376	9.023524229481435E-4	0.9412550903487381	0.05874490965126366	4.460922038698463E-5	-4.658047702687436	727.9913872934276	-6.222353136700713	1118.1731287144373	
27610000	-8694.468431180352	-8527.550068655442	-166.91836252490992	-8527.550068655442	3370.933963008342	0.8094689391471337	-154.94078388556846	6.592836576674279E-4	0.9352392979197468	0.064760702080255	4.8683857957494045E-5	-4.737138545964587	725.2800245321192	-6.43097115422972	1134.674603027962	
27620000	-8693.794111103953	-8525.847547532754	-167.94656357119877	-8525.847547532754	3607.8340164705996	0.8668577888863417	-154.81703577245608	6.390064376822982E-4	0.9338441343774391	0.06615586562256273	4.610235533547737E-5	-5.05146932415953	719.5354545412338	-7.211200685696804	1183.6895188356723	
27630000	-8691.698041033584	-8522.573819003934	-169.12422202964933	-8522.573819003934	3555.2905507374903	0.8582551852324823	-156.643530582656	5.139768092462403E-4	0.9386001092832919	0.061399890716710044	4.181891922672864E-5	-4.802065911308876	764.429488016328	-6.820370350451961	1161.01314426215	
27640000	-8695.801723177168	-8528.628299327243	-167.17342384992398	-8528.628299327243	3889.657608929632	0.7688185278851014	-155.82133899571807	7.515991436089741E-4	0.9386001092832919	0.061399890716710044	4.332654386302664E-5	-4.5571597698891235	740.032642274311	-6.026106556431704	1100.1995845539232	
27650000	-8693.524649183859	-8523.170522064474	-170.35412711938366	-8523.170522064474	3283.7644041687167	0.9785395618451372	-155.38901782966406	8.657916637033517E-4	0.9391949560058055	0.060805043994196464	4.193673983719426E-5	-4.889392649336812	721.9244746832525	-9.097177078537669	1267.3225901170683	
27660000	-8695.636687098135	-8524.258710507847	-171.37797659028723	-8524.258710507847	4302.894741213611	0.7803784231389905	-158.02168275117413	7.901891989222363E-4	0.9439365019907344	0.0560634980092675	3.773495434965332E-5	-4.692505173585619	726.673609220811	-7.883410242388502	1217.2234574439758	
27670000	-8691.812051739409	-8525.05375649262	-166.75829524678838	-8525.05375649262	3302.539632185615	0.8083500116546557	-154.83676768082145	0.00103379799459327	0.9422375381795557	0.05776246182044632	4.197384753909022E-5	-4.55560578165983	738.4189507001414	-6.557571772652448	1143.768080842702	
27680000	-8692.97454163389	-8524.379552128386	-168.59498950550295	-8524.379552128386	3629.2099389569453	0.984978472720014	-156.80143348279037	0.0010375644764770416	0.9484258183362151	0.051574181663786814	3.756993774507056E-5	-4.730325001872428	725.4752604352856	-6.078252548120167	1105.2752420018498	
